,0,1
1047,"dan promo satu lagi, bagi yg berulang tahun di bulan november, diskon 20% deh, cuco kan? syaratnya tunjukkan id kalian supaya tidak ada dusta diantara kita... yuk yg di area jogja dan lagi butuh pijat  #pijatjogja #pijatpria #pijatpriajogja #gayjogja #massagejogja",69_anasadam
1048,@arinschu untuk arin saya kasih diskon 1%,ptgmaknae
1049,"setiap event, hari besar dan peringatan kami memberikan promo, diskon dan sureprise lain",HamaruHandcraft
1050,@askmenfess hmmm~~~ diskon 40% lhoo~~  cuma 185.000  yakin gamau kasih pacar umur 22tahun mu jam tangan inii? hmmm~~ https://t.co/2pkww3mdup,holyeves
1051,@askmenfess 100rb pacaran di semarang mah dah lebih dari sekedar hedon nder. nih fyi bisa keliling kota pake trans semarang lagi promo pake gopay diskon 50% belum lagi makannya hedeh 100rb kenyang pol seharian,Annichut
1052,@rapxmonx buset murah dong kalo kurang diskon :(,KSejeon9
1053,@ksejeon9 kurang diskon kayaknya .g,rapxmonx
1054,mau berpergian tapi belum dapat tiket yang pas? akhir pekan ini kunjungi kai expo di ice bsd yuk! banyak diskon hingga grand prize daihatsu ayla loh. buruan #bliblisekarang tiketnya di https://t.co/69vhdy5m72 agar kamu bebas dari antrian ;),bliblidotcom
1055,"aku ke matahari donk, itu pun yg diskon 75% https://t.co/t7qodtdbeo",dherama
1056,============== kaos fila  ===≠========== price : harga diskon rp.70k/pcs  spesifikasi kaos : - cotton combed 30s original 100% (high quality) - ringan &amp; lembut. - tidak kaku &amp; tidak https://t.co/tqbdp0twn2,ceksbeibeceks
1057,============== kaos fila  ===≠========== price : harga diskon rp.70k/pcs  spesifikasi kaos : - cotton combed 30s original 100% (high quality) - ringan &amp; lembut. - tidak kaku &amp; tidak https://t.co/ll9k38hq5y,ceksbeibeceks
1058,tips  menang diskon harbolnas dеngаn cara ini https://t.co/2p8b8tlb55,dedisuparman87
1059,============== kaos fila  ===≠========== price : harga diskon rp.70k/pcs  spesifikasi kaos : - cotton combed 30s original 100% (high quality) - ringan &amp; lembut. - tidak kaku &amp; tidak https://t.co/qxlyfbi84s,ceksbeibeceks
1060,amazone promo diskon up to 30%* dengan kartu kredit/debit mandiri | sd. 31 desember 2018 https://t.co/hotvhqodye,katalogpromosi
1061,"@educationfess aku di optik nder, 700k sama lensa itu di diskon soalnya aku langganan beli disitu hhh. frame nya yang mahal :( jadi cari frame yang murah aja kalo kamu bosenan orangnya",aleeschang
1062,"@bni cashback atau diskon, min?",JoyonegoroAmri
1063,"@womanfeeds di semua watson kayaknya ya ini, liat juga di watson pacific place diskon",dixaxterology
1064,"promo 30 oktober - 5 november 2018!  korean skincares!  check it out, harga tertera sudah diskon. belum dengan ongkir yaaa https://t.co/uvoe0xywjh",belvelvet
1065,"@aerocutipie wkwkwk  ada diskon soalnya susah nin, hehe",novayanty09
1066,@regran_ed from @hosofshopaholic  -  boom sale !! wait is over!! dari hari ini sampai dari tanggal 1- 5 november diskon all items 30-40%!! tempatnya di parkiran house of shopaholic https://t.co/8em4ukhvtz,sale_yk
1067,"lagi diskon pas gada duit kan nangis :"" https://t.co/rmqrw1l4mv",pinkeujeje
1068,@new_preloved jual produk2 jims honey dan makeup original ada shopee banyak diskon :),DevyKurniaw
1069,"astaga terniat dipengujung taun wkwk. kalo lu bisa nonton tanpa senyum, gue kasih miper gratis gapake diskon wkwkk https://t.co/oak1lcnhxb",XBTSZ
1070,@oktaecchi_ iya diskon 100k huhu godaan,syahlaptr
1071,the duck king aeon mall jakarta garden city soft opening promo - harga spesial dimsum rp. 21.800++ atau diskon 20%* | lihat informasi dan ketentuan promosi selengkapnya hanya di https://t.co/zdrkmwwn9n,katalogpromosi
1072,cung... siapa yang punya akun blibli...   lagi ada promo ketce buat besok...   diskon sampai 250rebuu loh..,dewy_chalim
1073,@pieceeees @womanfeeds aku bru aja beli itu krna tergiur diskon  pas liat rep2an pda blg bgus krna nahan minyak d wjh ,mychickent
1074,@ijasikka shit i just remembered abt my shirt too...... like itu aku bisa beli anytime sih tapi.... ngejar diskon..... holiday sale.... im not even sure now i wanna buy don though fr  oh bener juga ya! temenmu rencana mau beli juga kah?,imgnrsprt
1075,@ardiansyahibra1 yang diskon,radityamfadil
1076,"ya allah ya rabbi, ada sepatu lucu banget terus lagi diskon mo nangis ",Iimsadiyah_
1077,@askmenfess anw lagi ada diskon di zara pim guys check it out!!,nanayourbae
1078,"info layanan.  kulit lagi kering-keringnya, terus tadi ke pamela cari henbodi nemu ini, lumayan gede cuma 13rb, diskon dari 20rb. baunya ada 3/4 macem, paling masuk di aku yg vanilla ini.  yaa lumayan buat lembabin ati. kulit. dan dompet.  https://t.co/41nmxfdmvd",mshtaa_
1079,"@ectuals /; wah tentu saja, kalau lagi senggang pasti saya kesana. tolong siapkan diskon ya? hahaha",schnyoon
1080,"@secretlyfan_ wkwkwk godaan diskon mbak, banyak mau dibeli tapi ga important amat tapi hasrat ini ",flashesism
1081,"join bisnis aku yokk investasinya hanya rp.9.900,- kamu uda dapatin :  - katalog - diskon 23% semua produk - bimbingan untuk pebisnis yg mau dapatin penghasilan bulanan dan liburan - khusus bulan ini bisa dapatin hadiah2 ini  dimana lagi coba investasi semudah ini",Mega_adelia16
1082,"ada diskon 40% untuk menu grill &amp; bar night grand aston cityhall hotel and serviced residences  oya, ada promo grill &amp; bar night, yaitu diskon 40 % untuk semua jenis menu! dapatkan juga diskon hingga 50% untuk... https://t.co/2ck4mo7wbs",medanreview_
1083,"ada diskon 40% untuk menu grill &amp; bar night grand aston cityhall hotel and serviced residences  oya, ada promo grill &amp; bar night, yaitu diskon 40 % untuk semua jenis menu! dapatkan juga https://t.co/1qz7jpcll0",medanreview_
1084,@couvklat blm diskon,ohseufhn
1085,"@regran_ed from @kusumaedupark  -  yang udah pada mantengin, nungguin diskon bulan november mimin kasih tahuuuu nih gaessss !! . banjir diskon 30% &amp; 50%  di jam-jam yang sudah tertera yaa https://t.co/nvtebhtcj3",sale_yk
1086,"udah malem gini mau ngegrab pake diskon rentan di cancel. kebanyakan udah pada gak ngejar setoran jadi males kalo ambil yang pake promo, mau gamau ludes dah saldo gw hahaha. padahal kalo dipake siang bisa buat seminggu kalo di promoin wkwkwk.",djellyboy
1087,diskon! di mal ga dapet jeans keren harga 100rb! cepet order di wa 081293994981 https://t.co/iyhdlwlrcp,BillionStore
1088,@id_fm miinn fm 19 diskon nya pas winter sale aja apa gimana ? hehe,JodiAldrian
1089,@mutheaah @rlthingy guardian ato watsons ada kok. tapi guardian lg diskon masker ini,pufutrifii
1090,alfamidi promo diskon hingga 3% untuk pembelian sgm eksplor 1+ atau 3+ dan 5+ dengan kartu mandiri | informasi selengkapnya di https://t.co/ledyxqpsz7,katalogpromosi
1091,@vinaerose sri rejeki dkt rumah rivan diskon terus vin,Billy_Sagesta
1092,@dahyuntsi @seungriceyo @freeyeayent makan aja di aoriramen siapa tau di kasih diskon apa gratis sama oppa riri hyun,metaeyeonkim
1093,"@couchiepotato mana lagi banyak diskon yakan :""( kzl kenapa sih diskon nya pas aku lg cekak huhu. thank youu bubbbz ",bacyooot
1094,"@swendy7s gak ada diskon buat dita, tq.",wildthenfree
1095,"jangankan toko mahal. gua masuk matahari aja ngitung diskon, udah murah tetep gak kebeli :( https://t.co/yozgzskfc6",demitrityass
1096,"@objekilusi kenneth tersenyum puas mendengar persetujuan lintang, setidaknya fashion sense miliknya tidak seburuk yang ia kira.   diliriknya harga sweater tersebut, dan sang pria menggigit bibir bawahnya ketika melihat bahwa selain tidak ada diskon, pakaian tersebut mahal pula. masih -",dualitashati
1097,possess  diskon eclat  diskon amazing  diskon vip  diskon  wihh banyak lho parfum favorit yang diskon ,BrigithaJuliana
1098,"parfum merk emporio armani city glam him - lacoste challenge sedang diskon 100ml 4 jt,di fm hanya 250.000 pin:225019a4 banteniklan",ayowangi_parfum
1099,besok! shopee promo 11.11 big sale! 11.11 home day  produk perlengkapan rumah diskon hingga 90% off! https://t.co/nqds4szqt6,katalogpromosi
1100,hanya hari ini! shopee promo 11.11 big sale! 11.11 mom &amp; kids day  produk ibu &amp; anak diskon hingga 90% off! https://t.co/2lm7abrakt,katalogpromosi
1101,@nandanancil iya ba wkwk lg diskon dikit lsg kubeli ,lxxc999
1102,@naturalfarm hi saya mau tanya. payment pake gopay diskon 50% itu bagaimana penjelasanya?. apakah kita pada saat checkout total harga dipotong 50%?,Ikhwanpcr
1103,chicking indonesia promo november ceria diskon 20%* setiap pembelian mamin 2 (makan minum) - https://t.co/gzbsqhmufv https://t.co/0idkucyb7d,kotadotcom
1104,galau itu mau beli sepatu di online shop yang lagi sale besar-besaran minggu ini   atau  nunggu midnight sale dan diskon akhir tahun di ska agak satu setengah bulan lagi   huft.,Bayu_atmajayaaa
1105,"@anyonghasyong @womanfeeds tanggal 1 kemarin shopee lagi diskon gede, nanti ada lagi tanggal 11, tunggu aja",xnounamex
1106,@lilyelserisa untung gasido berburu diskon ya sis.,raaayik
1107,@alesadewi diskon pengiriman kok bs sampe sebanyak itu ya,IndriEkaSaras
1108,@altsteg sebel akutu pdhl ada voucher diskon hm bnke emg,bitjihx
1109,"@askmenfess frame harga asli 800k, tapi diskon jadi 600k. kacanya 200k.  min gua juga dah gede banget yaampun.",WONGYUDKHEI
1110,"ini bukan endorse, sumpah ini demi diskon gw posting jadi siapa aja bisa dapet diskon asal posting wkwkwkwkw. . 2014, 14 likes https://t.co/rrl3migcid",radotvalent
1111,@whatslova btw tbs mana dah itu lagi diskon gt?,owsyit
1112,"jual stiker kulkas aneka design bisa custom melayani reseller, selalu ada diskon di https://t.co/srvocof9g9 buktikan!  #shopeeid",cetakkirim
1113,aku diskon jdi 260k kalo ada yg minat,Rhonii_
1114,"@febrianaps26 @kaesangp jangan di senengin yg jualan pelit, g ada diskon mana di tempatku ga ada yg jual ",BagusSunaryo99
1115,@didisappointed @fhunnie kalau di shopee beli di kao official atau watson official udah paling aman sih. kadang diskon juga kok harganya.,yogieyoo
1116,bekale kemasan ekonomis 180gr hanya 25.000 dapatkan diskon 2.500 untuk pembelian diatas 3 kotak.,makanan_bekale
1117,menyesal membiarkan voucher diskon vnc hangus ,nanaanata
1118,@ansdyoga h&amp;m lagi diskon tuh ceng sama pb,wildanzharfan
1119,ealah baru tau tempatnya aja hari ini fix lewat dah diskon pukis 7k   jebul mung ngarep kampus,Moku33953288
1120,anjir kebiasaan lupa ada diskon dan ada barang yg mau dibeli:(((,Revinsyah
1121,hanya hari ini! shopee promo 11.11 big sale! 11.11 mom &amp; kids day  produk ibu &amp; anak diskon hingga 90% off! https://t.co/2lm7ab9zmj,katalogpromosi
1122,aku beli sheet mask ini di sociolla. waktu aku beli lagi diskon 50% jadi 14.375 aja dan aku punya voucher kerupuk jadi gratis deh ehehehehehe ga jd terbang duit aku ,jichuIiette
1123,vnc 4 days sale up to 70% off mulai tanggal 01-04 november 2018 | buruan mampir  mana tau produk inceran kamu ikutan diskon | pengen tau lebih lanjut ? yuk cek ketentuan lengkapnya disini https://t.co/kqs1m6gxoo,katalogpromosi
1124,carissa by quail bahan diamond crepe  ecer idr 58.000 seri 5 ldr 49.300  diskon seri semua item  luqi hijab store seri 5 diskon 15% seri 10 diskon 20%  stokwarna emerald #luqihijabdotcom #luqihijabstore #pashminainstanlipit #pashminaemerald #pashmin https://t.co/anpv2xavuf https://t.co/ecombmssv8,online_jilbab
1125,@aulanputria @kygomusic masih. malah diskon 50% kalau beli lewat @gotixindonesia,arioadimas
1126,"@asalulus @rlthingy harga diskon aja itu jadi segitu. kalau di nggak diskon normalnya 278k, bahkan ada yang jual sampe 300k an. terakhir aku liat di watson gi harganya 200k an sekian/botol",bllackswaan
1127,"""mba, maskara-nya pake merk apa?""  ""itu tuh yg kmrn diskon 30% di guardian.""  tiba2 terdengar suara lirih, ""dasar miskin.""",yomaulida17
1128,samsung experince store by nasa promo indocomtech 2018 - cashback hingga rp3 juta + tambahan diskon hingga rp1 juta menggunakan kartu kredit bank tertentu| lihat informasi promosi dan penawaran selengkapnya hanya disini https://t.co/v98puhy3jp,katalogpromosi
1129,"@asalulus @rlthingy iya, makanya aku kaget liat official acc canmake shopee lagi diskon + buy 1 get 1 free. di offlinenya, harga canmake ini lumayan kalo ga diskon, foundie nya seharga 278k kalo ga diskon. ini dia lagi diskon harga 95k buy 1 get 1 free..duhhh",bllackswaan
1130,"@ototank hai, mohon maaf atas ketidaknyamanannya, jika kamu belum dapat melakukan transaksi pembelian menggunakan promo/voucher/diskon dari bukalapak, silakan mencoba melakukan transaksi di lapak lain atau di lain waktu secara berkala ya.",BukaBantuan
1131,"@asalulus @rlthingy hoo iya bener, mungkin karena dari shopee nya sendiri lagi diskon gede gedean juga akhir ini kali ya  apalagi nanti 11.11 ya._. ini aja di supermarket khusus produk jepang harga canmake mahal gile. semoga sih harganya ga salah input macam kasus holika holika kemarin ya https://t.co/icp0srbdi6",bllackswaan
1132,diskon ini membuatku puseng,asalulus
1133,@bllackswaan @rlthingy iya kak  misalnya kan harganya 50k tuh lagi diskon  terus kan buy 1 get 1  berarti jadinya satu barang 25k?,asalulus
1134,ya jadi kalo disimpulkan sheet mask ini worth it menurutku (buat kulitku yang kering). aku kasih rating 4/5 karena khasiatnya yg lumayan ampuh tapi bentuk sheetnya aku kurang suka. kemungkinan beli lagi kalo di sociolla diskon 50% lagi wkwk,jichuIiette
1135,lazada promo elektronik shopping days! diskon hingga 50% + voucher 10%! https://t.co/v0riqimjew,katalogpromosi
1136,"@asalulus @rlthingy iya, kemarin itu kan ada anak wf share oa holika holika lagi diskon gede di shopee, emang sih harganya ada yang sampe 30k 45k gitu. eh taunya banyak yg di dm sama admin holikaholika kalo ga perlu bayar karna salah input harga. kecewa deh akhirnya yg mau beli gajadi ",bllackswaan
1137,@gawir2 ga ah. enakan digojek diskon banyak wkwkwkwk,devitamns
1138,"lottemart diskon tambahan 15% untuk semua produk* dengan kartu kredit bni  lotte mart, berlaku hanya 1 hari, tanggal 02 november 2018 | lihat yuk syarat dan ketentuan lengkapnya disini https://t.co/iqfwghz5qq",katalogpromosi
1139,erafone exhibition di pondok indah mall 1  duta mal banjarmasin dan plaza ambarrakumo yogyakarta - diskon hingga rp1 5 juta  tambahan diskon hingga rp1 juta menggunakan kartu kredit bri &amp; mandiri tanggal 29 oktober - 04 november 2018 | info lengkap di https://t.co/v8dum6slec,katalogpromosi
1140,"udah kangen new york banget.  kebetulan ngga bisa tidur, iseng liat @traveloka   eh lagi ada diskon 1 juta! kan jadi fix beli  https://t.co/byrfi4qepu",LadyZwolf
1141,buat kalian yang lagi nyari-nyari hape baru - jangan lupa mampir yah ke erafone mal ciputra jakarta - soalnya lagi ada clearance sale dengan diskon hingga 86% - hemat hingga rp. 2 1 juta | pengen tau hape aja yang diskon ? yuk intip daftarnya  disini https://t.co/opu0dvtrrh,katalogpromosi
1142,banyak promo menarik disajikan erafone di event indocomtech 2018 di jcc senayan jakarta 31 oktober-04 november 2018. diantaranya super sale smartphone diskon hingga 90% https://t.co/9vg72mufcn,serbapromosi
1143,@raihan071997new buat mahasiswa gaada diskon pa ka hehe,Doni48913456
1144,nikmati promo of the week booking hotel murah di indonesia  diskon s.d 67% https://t.co/u7xywhxbrz  #promohotel #hotelmurah #liburan #hotel,HotelTiket
1145,@poqonyan mahal ah gajadi beli kalo ga diskon ,hennyokta
1146,"donlot airbnb dan dapetin diskon rp460,000 untuk petualangan pertama kalian. klik link berikut untuj dapetin disc https://t.co/fqxrz2pk3i",moodymuds
1147,"mon maap nih bkn mau riya. cuma pen tweet aja. jadi. belum lama abis hampir seyuta buat baju dan sepatu aja. eh udah dibroadcast ama toko baju langganan kalo ada diskon yg lumayan material. gimana atuh atuh gimana~  tahan, kar.",Karuu3
1148,@ichon93 beli di ps storenya brew onlen. berapa yaa kmren lakik gw yg beli diskon jd gopek,oktacore_
1149,#freepickup #diskon #customeroriented di #lionparcelpangeranjayakarta #jakarta #jakartabarat  cs 087781123696   #sparepart #wedding #undangan #souvenir #hampers #stationery #parcel #baju #tas #sepatu #alattuliskantor #souvenirwedding #souvenirmurah #buku #batik #olshopjakarta https://t.co/opvrlrdwvv,LionParcel_PJay
1150,garena shell diskon 50%  . ada diskon 50% untuk pembelian denom 66 shell untuk kamu para gamers di aplikasi dunia games!  download aplikasi dunia games di playstore kamu! .  periode https://t.co/eer8pi43zc,ari_farizki
1151,holland bakery promo diskon 20% off* untuk holland banana crepes mulai tanggal 22 oktober - 04 november 2018 | lihat informasi dan promosi selengkapnya hanya di https://t.co/au9arrs9se,katalogpromosi
1152,"timeline penuh dgn diskon monita, untung lg di bdg, cb kalau d solo kalap aja udh :(",putridinaryr
1153,katalog indomaret promo jsm akhir pekan 2 - 4 november 2018 | lihat info selengkapnya di https://t.co/9gn41o0f6f https://t.co/9gn41o0f6f,harga_promo
1154,"set flat 5in 1 harga 190.000 set wedges 5in 1 harga 205.000 set flat 4in 1 170.000 set wedges 4in 1 185.000 set 3 in 1 135.000 reseller diskon 10.000 free syal dan gantungan khusus 5 in 1, stok jam dan kacamata... https://t.co/gyr1lvgqzt",olshopbali
1155,"kulot lawasan ukuran: free size  tercantum di gambar,  no accessories  bahan: tercantum di gambar  harga ecer: 125rb/pcs  beli banyak dapat diskon reseller welcome  contact &amp; order: check https://t.co/w3zshzk2mf",ria_indra
1156,"retweet  dapet diskon!! sepatu wanita ,daster murah,baju hijab invite pin bb 31406d58 https://t.co/tqnvqmucu6 #reseller",Jagadmayanet
1157,"min, ga ada diskon ya? dari pasar senen ke yogya @kai121",Malita205
1158,@renitacd tersedia promo kerjasama dengan beberapa bank partner kami. diskon hingga 25%. lengkapnya cek https://t.co/uurk3qqn5w. terima kasih.  - janet,IndonesiaGaruda
1159,"blus syahira lurik ukuran: tercantum di gambar, no accessories baha: tercantum di gambar  harga ecer: 180rb/pcs  beli banyak dapat diskon reseller welcome  contact &amp; order: check bio  wa https://t.co/k15kmmjxbx",ria_indra
1160,@womanfeeds maybelline!! yang push up drama. kemaren lagi diskon,aesthbad
1161,@amenielcanoo yg ini gk msuk ke diskon :),nawannass
1162,"blus drapery top ukuran: tercantum di gambar, no accessories baha: tercantum di gambar  harga ecer: 190rb/pcs  beli banyak dapat diskon reseller welcome  contact &amp; order: check bio  wa https://t.co/a1fqkdsmox",ria_indra
1163,"blus sandria top ukuran: tercantum di gambar, no accessories baha: tercantum di gambar  harga ecer: 150rb/pcs  beli banyak dapat diskon reseller welcome  contact &amp; order: check bio  wa : https://t.co/tsh0boulyx",ria_indra
1164,"kost eksklusif syari'ah-islami dan guesthouse di jogja : bisa harian, mingguan dan bulanan.  perbulan lebih murah hanya 50 ribu perhari/kamar (diskon: 1,3 jtan perbulan) kalau harian mulai 100 ribuan  fasilitas: kamar tidur cukup utk 2 orang, ac, kamar mandi dalam, almari, meja https://t.co/qx2wkgwckb",Khumaid55352621
1165,"raysha lurik dress ukuran: allsize tercantum di gambar, no accessories bahan: tercantum di gambarnya harga ecer: 200rb/pcs  beli banyak dapat diskon reseller/dropship welcome  contact &amp; https://t.co/lzwbosn6vw",ria_indra
1166,ajusie  klik link untuk dapatkan diskon di website kami !!!  fast respon by wa  cek koleksi yang lain di website kami.  #kawanoaa #kawanua #manado #olshop #sablon #kemeja https://t.co/yiel702wa4,kawanooa
1167,"happy weekend ultra people  bingung hari sabtu ini mau kemana? rencanain liburan bareng keluarga di ancol dengan menggunakan aplikasi ultra voucher, kamu akan mendapatkan diskon murah. perorang hanya bayar tiket masuk 18.000 loh ;) #ancol #weekendvoucher #ultravoucher",Ultra_voucher
1168,"@unametakenterus @askmenfess @stray_kids beli di https://t.co/4rqpktpjgz kak, kemarin beli micellar water garnier lg diskon jadi 8rban beli dua, eh ga sadar ternyata dapet totebag",bucinjagung
1169,"""hanya 3 hari!!!!""  3 days sale 2-4 2018    dapatkan diskon 10% minimal belanja 1 juta berlaku untuk member    cashback voucher rp. 100.000 untuk transaksi https://t.co/ezxjzbvnxb",haris_deni
1170,"main togel online dengan diskon terbesar diskon 2d = 29,75% 3d = 59,5% 4d =66% semua hanya ada di https://t.co/7ewu98amd4  pinbb :e3a6efff ,wa : +63 945771 0808 , line : togel88wd #agendtogelonline #togelonline #prediksihongkong #judi #togel88wd #prediksitogelakurat #togelakurat https://t.co/q3zm0af7dc",Togel88wd
1171,"@rizkyalmr abis beli ini ni kemaren di shopee jg , baru banget datengg .. untung belinya di official store nya .. trus dr harga 111rb jadi cm 88rb krn pas ada diskon , free ongkir pula haha .. hamdallah https://t.co/h4q4pv2bza",calledmbutha
1172,starbucks promo diskon 50% untuk pembelian minuman holiday special*  menggunakan starbucks tumbler / mug dan kartu kredit bca | lihat dulu yuk syarat dan ketentuan lengkapnya disini https://t.co/xhhvremwuk,katalogpromosi
1173,"@anisanrzzh watson, lagi promo weekend diskon '-'",dxlghtboy
1174,ini lucu banget sih :( murah juga :(((  temukan diskon terbesar tahun ini sweater kaos hoodie lengan panjang 4 warna hoodie h&amp;m sweater cewek dengan potongan 44%! hanya rp97.000. dapatkan segera di shopee! https://t.co/jtyuzjdwed #shopeeid https://t.co/lnmv0vpfxv,momogikrispy
1175,@jeynooo oke dibayar.. tapi diskon ya,yerved_
1176,@askmenfess aku ada yg diskon 90%,achtzehn_18
1177,aku beli jadinya 62k diskon 20% https://t.co/7ttnqfo2cc,dxlghtboy
1178,"@axlandrian @chicohakim ealahh.... sapa tau mau jadiin satpam gitu.. yg katrok kan yg besar nyali tapi gak mikir. banyak loh yg gituan di kota2 besar. kadang kalau mau acara 5 tahun,.. harganya diobral. diskon 50% +20% +20%...",jengkelin__
1179,"tulisannya 'melembutkan, menangkan pikiran tubuh dan jiwa' 62k , diskon 20% https://t.co/0izikink9o",dxlghtboy
1180,siapkan dirimuuuu! dalam rangka 11.11 semua menu akan  diskon lhooo!  pesan sekarang yuukkkk! pesanan kamu akan dikirimkan free ongkir* juga lhohhh buruaannnnn!!! https://t.co/ma2nwdrfay take eat easy *snk berlaku  #eatez #eatezcom #makansiang #makanmalam #brunch #lunch #dinner https://t.co/tuep93fj0z,eatezcom
1181,follow suzuki_bdg289 dan mention langsung kita buat order. dapetin voucher diskon 1jt. kece kan? #suzukibandung #suzukimobil #suzukibandung289,Suzuki_BDG289
1182,promo superindo katalog superindo jsm akhir pekan 2 - 4 november 2018 | lihat info selengkapnya di https://t.co/swqii1lpsf https://t.co/swqii1lpsf,harga_promo
1183,berangkat nanti siang jam segini baru beli tiket untung masih kedapetan daan dapet 2x diskon pula,FitriUntari_
1184,federal oil diskon setengah harga untuk warga palu https://t.co/yuypekgj8n,ZonabikersID
1185,katalog promo giant ekstra dan giant ekspres promo jsm akhir pekan 2 - 4 november 2018 |  lihat info selengkapnya di https://t.co/piqe5wjxbj https://t.co/piqe5wjxbj,harga_promo
1186,@womanfeeds langsung beli aja di official mereka di shopee sering diskon garnier di sana,bts21bts
1187,promo:  rumah 2 lantai jatiasih hanya 499 juta. diskon 100 juta! #rumah #dijual rp499jt #bekasi https://t.co/mm18djas6x via @urban_indo,TiaraProperty
1188,"/wts/ satu set 200k handcarry, limited s.d. 11nov aja bonus bromidenya, lagi diskon jg, harga normal 400k-an. kalau mau sharing bisa ajak temen, 1memb bertiga, 80k/box+odol, dom bekasi @yourfansstuff https://t.co/l3ggfekyqv",munbukalapak
1189,"cocok untuk lulusan sma, mahasiswa &amp; umum | diskon 100ribu eac | kelas siang 13:30 - 15:00 | info lengkap hubungi elti sabirin 0274-561849 atau elti hadidarsono 0274-562155 wa : 0895-0754-8979 | #elti #eltijogja #eltisabirin #eltihade #eltihd #kursusinggris https://t.co/j1la5wsuv2",eltijogja
1190,"/wb ada yang mau beli ini? ini satu set, 200k, handcarry, limited s.d. 11nov aja, lagi diskon juga, harga normalnya 400k-an. kalau mau sharing bisa ajak temen, 1memb bertiga, 80k/box+odol https://t.co/ngbieevzh0",Wannable_twts
1191,"dibalik orang-orang yang happy karena diskon-diskon dan promo yang luar biasa dari e-commerce, percayalah banyak orang babak belur dibalik itu. lol. selamat menikmati guys, cek syopi lagi gila-gilaan banget hari ini",NidyaFebriani
1192,"nikmati diskon hingga rp 25rb dengan @kartukreditbca, debit, bca, flazz, dan sakuku di outlet warunk upnormal jabodetabek &amp; bandung setiaphari senin! #bcadining  info lengkap kunjungi: https://t.co/w5txryzq6l https://t.co/b8eon5damg",KartuKreditBCA
1193,"salah bgt semalam ke mall.. matahari lagi diskon beli 1 gratis 2... ada rasa2 ingin ku belanja.. tapi setelah memikirkan kreditan.. . . aku simpan dompetku lagi. kemudian aku berlalu pergi. sambil menatap lalu berkata dalam hati ""aku harus kuat....""",yunayah21_
1194,"paket buku dr zakir naik. pengantar bahasa indonesia, setelah diskon rp 139.000. mari pesan dengan klik: https://t.co/pouioeiomt https://t.co/6dxladz5dy",surgabuku
1195,besok lusa !! promo jco terbaru 2 dozen donuts rp102.000 periode 05 - 07 november 2018 | lihat info selengkapnya di https://t.co/g4v4d2tr0h https://t.co/g4v4d2tr0h,harga_promo
1196,"@aizahputri @wannable_twts udah kak, lagi diskon -s",inexpressibIe
1197,hari terakhir diskon 70% jakon https://t.co/fb4iblzkn9,davitrwp
1198,"sebenernya mau beli sponge tp ini lagi diskon di indomart jd 9,5k",siwanitamanis
1199,"@dwiasp promo gamiles fest tersedia kak. dapatkan diskon tiket redemption 30%, 50% dan 70% dengan syarat dan ketentuan berlaku. periode reservasi hingga 30 november 2018 melalui website dan mobile aplikasi.  - janet",IndonesiaGaruda
1200,promo ace hardware terbaru 3 days sale periode 2 - 4 november 2018 | lihat info selengkapnya di https://t.co/5nh8p36m7r https://t.co/5nh8p36m7r,harga_promo
1201,"@indriekasaras bisa darling, pembelian minimal 300rb bisa sampe 85rb potongan ongkirnya.  pdhl order sebelomnya, promo diskon ongkir bener-bener full dicover, padahal kena 126rb waktu ituh.",alesadewi
1202,good morning  yeay week end  pagi ini sambil nyantai atau sebelum mulai kerja yuuk liat2 tas cakep yang lagi diskon ini yuukk  pasti naksir dehh...,indri_indriyuni
1203,alias maei kita ke kaiexpo. nyari tiket diskon-diskonan. ,fajarbaktio
1204,@itsungha @womanfeeds sudah diskon 44% padahal tp masih saja ku mengelus dada lihatnya,sariwangimelat1
1205,"sesekali tuit kerja ah, sobat2 yg butuh jasa utk renovasi rumah, kantor, bangun baru, konstruksi baja dan sipil, tinggal colek aja, khusus alumni 211 kemarin diskon,  @pepesofficial @swulll @ekagumilars @azumi_tsuyoshie",asttahiam
1206,sudahkah kamu mencoba fave? gunakan kode promo jp3vt untuk mendapatkan tambahan diskon. https://t.co/vjva27p54z,JHN_DER
1207,website togel terpercaya? rasakan di www*android4d*com (*ganti dengan titik) diskon togel terbesar. -2d : 29% -3d : 59% -4d : 66% support contact : wa : +62 0812-6319-7223 pin bbm : dbd2ba07 twitter : android4d berlaku untuk semua pasaran togel. 100% fairplay #hongkong #singapore https://t.co/b6wjntxaz3,Andro4d
1208,"berbagai diskon dan program menarik menunggumu!  yuk datang dan kunjungi pameran it terbesar di indonesia : indocomtech, 31 oktober  4 november 2018 di jakarta convention center.  #indocomtech #indocomtech2018 #jccsenayan #jakarta #terpopuler https://t.co/pxr9sfokka",inilahdotcom
1209,padahal lagi diskon. diskon aja segitu ya.,tobiuououo_
1210,"berbagai diskon dan program menarik menunggumu! yuk datang dan kunjungi pameran it terbesar di indonesia : indocomtech, 31 oktober  4 november 2018 di jakarta convention center. #indocomtech #indocomtech2018 #jccsenayan #jakarta https://t.co/xndcjdszi9",dailysocial
1211,katalog promo electronic city hot deal 2 - 8 november 2018 | lihat info selengkapnya di https://t.co/6behix58yn https://t.co/6behix58yn,harga_promo
