,0,1
1057,============== KAOS FILA  ===≠========== PRICE : HARGA DISKON Rp.70k/pcs  Spesifikasi Kaos : - Cotton Combed 30s Original 100% (High Quality) - Ringan &amp; Lembut. - Tidak Kaku &amp; Tidak https://t.co/lL9K38HQ5y,ceksbeibeceks
1058,Tips  Menang Diskon Harbolnas Dеngаn Cara ini https://t.co/2P8b8TlB55,dedisuparman87
1059,============== KAOS FILA  ===≠========== PRICE : HARGA DISKON Rp.70k/pcs  Spesifikasi Kaos : - Cotton Combed 30s Original 100% (High Quality) - Ringan &amp; Lembut. - Tidak Kaku &amp; Tidak https://t.co/QxlYfBI84s,ceksbeibeceks
1060,AMAZONE Promo Diskon Up to 30%* dengan Kartu Kredit/Debit Mandiri | sd. 31 Desember 2018 https://t.co/HOtVhqODye,katalogpromosi
1061,"@educationfess aku di optik nder, 700k sama lensa itu di diskon soalnya aku langganan beli disitu hhh. frame nya yang mahal :( jadi cari frame yang murah aja kalo kamu bosenan orangnya",aleeschang
1062,"@BNI Cashback atau diskon, Min?",JoyonegoroAmri
1063,"@womanfeeds Di semua watson kayaknya ya ini, liat juga di watson pacific place diskon",dixaxterology
1064,"PROMO 30 oktober - 5 November 2018!  Korean Skincares!  Check it out, harga tertera sudah diskon. Belum dengan ongkir yaaa https://t.co/uvOE0xywjh",belvelvet
1065,"@aerocutipie Wkwkwk  Ada diskon soalnya susah nin, hehe",novayanty09
1066,@Regran_ed from @hosofshopaholic  -  BOOM SALE !! Wait is Over!! Dari hari ini sampai dari tanggal 1- 5 November Diskon All Items 30-40%!! Tempatnya di Parkiran House Of Shopaholic https://t.co/8em4UkHvtz,sale_yk
1067,"Lagi diskon pas gada duit kan nangis :"" https://t.co/RMQrw1L4mv",pinkeujeje
1068,@New_preloved Jual produk2 jims honey dan makeup original Ada shopee Banyak diskon :),DevyKurniaw
1069,"Astaga terniat dipengujung taun wkwk. Kalo lu bisa nonton tanpa senyum, gue kasih miper gratis gapake diskon wkwkk https://t.co/OAk1lCNHxb",XBTSZ
1070,@oktaecchi_ iya diskon 100k HUHU GODAAN,syahlaptr
1071,The Duck King AEON MALL Jakarta Garden City Soft Opening Promo - Harga Spesial Dimsum Rp. 21.800++ atau Diskon 20%* | Lihat informasi dan ketentuan promosi selengkapnya hanya di https://t.co/ZDrKMwWn9n,katalogpromosi
1072,Cung... Siapa yang punya akun BliBli...   Lagi ada promo ketce buat besok...   Diskon sampai 250rebuu loh..,dewy_chalim
1073,@pieceeees @womanfeeds Aku bru aja beli itu krna tergiur diskon  pas liat rep2an pda blg bgus krna nahan minyak d wjh ,mychickent
1074,@ijasikka Shit i just remembered abt my shirt too...... like itu aku bisa beli anytime sih tapi.... ngejar diskon..... holiday sale.... im not even sure now I wanna buy don though fr  Oh bener juga ya! Temenmu rencana mau beli juga kah?,imgnrsprt
1075,@ArdiansyahIbra1 Yang diskon,radityamfadil
1076,"YA ALLAH YA RABBI, ADA SEPATU LUCU BANGET TERUS LAGI DISKON MO NANGIS ",Iimsadiyah_
1077,@askmenfess Anw lagi ada diskon di Zara PIM guys check it out!!,nanayourbae
1078,"info layanan.  kulit lagi kering-keringnya, terus tadi ke pamela cari henbodi nemu ini, lumayan gede cuma 13rb, diskon dari 20rb. baunya ada 3/4 macem, paling masuk di aku yg vanilla ini.  yaa lumayan buat lembabin ati. kulit. dan dompet.  https://t.co/41NMxFDMVD",mshtaa_
1079,"@ectuals /; Wah tentu saja, kalau lagi senggang pasti saya kesana. tolong siapkan diskon ya? hahaha",schnyoon
1080,"@Secretlyfan_ wkwkwk godaan diskon mbak, banyak mau dibeli tapi ga important amat tapi hasrat ini ",flashesism
1081,"Join bisnis aku yokk Investasinya hanya Rp.9.900,- Kamu uda dapatin :  - Katalog - Diskon 23% semua produk - bimbingan untuk pebisnis yg mau dapatin penghasilan bulanan dan liburan - khusus bulan ini bisa dapatin hadiah2 ini  Dimana lagi coba investasi semudah ini",Mega_adelia16
1082,"Ada Diskon 40% untuk Menu Grill &amp; Bar Night Grand Aston Cityhall Hotel and Serviced Residences  Oya, ada promo Grill &amp; Bar Night, yaitu diskon 40 % untuk semua jenis menu! Dapatkan juga diskon hingga 50% untuk... https://t.co/2cK4MO7wBS",medanreview_
1083,"Ada Diskon 40% untuk Menu Grill &amp; Bar Night Grand Aston Cityhall Hotel and Serviced Residences  Oya, ada promo Grill &amp; Bar Night, yaitu diskon 40 % untuk semua jenis menu! Dapatkan juga https://t.co/1qZ7JPcLL0",medanreview_
1084,@couvklat Blm diskon,ohseufhn
1085,"@Regran_ed from @KusumaEdupark  -  Yang udah pada mantengin, nungguin diskon Bulan November Mimin kasih tahuuuu nih gaessss !! . Banjir Diskon 30% &amp; 50%  Di jam-jam yang sudah tertera yaa https://t.co/nVtEBhtCJ3",sale_yk
1086,"Udah malem gini mau ngegrab pake diskon rentan di cancel. Kebanyakan udah pada gak ngejar setoran jadi males kalo ambil yang pake promo, mau gamau ludes dah saldo gw hahaha. Padahal kalo dipake siang bisa buat seminggu kalo di promoin wkwkwk.",djellyboy
1087,Diskon! Di mal ga dapet jeans keren harga 100rb! Cepet order di WA 081293994981 https://t.co/IYhdLWLRCP,BillionStore
1088,@id_fm miinn fm 19 diskon nya pas winter sale aja apa gimana ? hehe,JodiAldrian
1089,@mutheaah @rlthingy Guardian ato watsons ada kok. Tapi guardian lg diskon masker ini,pufutrifii
1090,ALFAMIDI Promo DISKON hingga 3% untuk pembelian SGM Eksplor 1+ atau 3+ dan 5+ dengan Kartu Mandiri | Informasi selengkapnya di https://t.co/ledYXQPSz7,katalogpromosi
1091,@vinaerose Sri rejeki dkt rumah rivan diskon terus vin,Billy_Sagesta
1092,@dahyuntsi @Seungriceyo @FreeyeayEnt MAKAN AJA DI AORIRAMEN SIAPA TAU DI KASIH DISKON APA GRATIS SAMA OPPA RIRI HYUN,metaeyeonkim
1093,"@couchiepotato Mana lagi banyak diskon yakan :""( kzl kenapa sih diskon nya pas aku lg cekak huhu. Thank youu bubbbz ",bacyooot
1094,"@SWENDY7s gak ada diskon buat Dita, tq.",wildthenfree
1095,"Jangankan toko mahal. Gua masuk matahari aja ngitung diskon, udah murah tetep gak kebeli :( https://t.co/YozgzskFC6",demitrityass
1096,"@objekilusi Kenneth tersenyum puas mendengar persetujuan Lintang, setidaknya fashion sense miliknya tidak seburuk yang ia kira.   Diliriknya harga sweater tersebut, dan sang pria menggigit bibir bawahnya ketika melihat bahwa selain tidak ada diskon, pakaian tersebut mahal pula. Masih -",dualitashati
1097,Possess  Diskon Eclat  Diskon Amazing  Diskon VIP  Diskon  Wihh banyak lho parfum favorit yang diskon ,BrigithaJuliana
1098,"parfum merk Emporio Armani City Glam Him - Lacoste Challenge sedang diskon 100ml 4 jt,di fm hanya 250.000 pin:225019A4 banteniklan",ayowangi_parfum
1099,BESOK! SHOPEE Promo 11.11 Big Sale! 11.11 Home Day  Produk Perlengkapan Rumah Diskon Hingga 90% Off! https://t.co/Nqds4SzQt6,katalogpromosi
1100,HANYA HARI INI! SHOPEE Promo 11.11 Big Sale! 11.11 Mom &amp; Kids Day  Produk Ibu &amp; Anak Diskon Hingga 90% Off! https://t.co/2LM7abraKT,katalogpromosi
1101,@nandanancil iya ba wkwk lg diskon dikit lsg kubeli ,lxxc999
1102,@naturalfarm Hi saya mau tanya. Payment pake gopay diskon 50% itu bagaimana penjelasanya?. Apakah kita pada saat checkout total harga dipotong 50%?,Ikhwanpcr
1103,CHICKING Indonesia Promo November Ceria Diskon 20%* setiap pembelian MAMIN 2 (Makan Minum) - https://t.co/gZBsqhmUFv https://t.co/0IdkuCYB7d,kotadotcom
1104,GALAU ITU Mau beli sepatu di online shop yang lagi sale besar-besaran minggu ini   ATAU  Nunggu midnight sale dan diskon akhir tahun di SKA agak satu setengah bulan lagi   Huft.,Bayu_atmajayaaa
1105,"@anyonghasyong @womanfeeds Tanggal 1 kemarin shopee lagi diskon gede, nanti ada lagi tanggal 11, tunggu aja",xnounamex
1106,@lilyelserisa Untung gasido berburu diskon ya sis.,raaayik
1107,@alesadewi Diskon pengiriman kok bs sampe sebanyak itu ya,IndriEkaSaras
1108,@altsteg sebel akutu pdhl ada voucher diskon hm bnke emg,bitjihx
1109,"@askmenfess frame harga asli 800k, tapi diskon jadi 600k. kacanya 200k.  min gua juga dah gede banget yaampun.",WONGYUDKHEI
1110,"ini bukan endorse, SUMPAH ini demi diskon gw posting jadi siapa aja bisa dapet diskon asal posting wkwkwkwkw. . 2014, 14 likes https://t.co/RrL3MIGciD",radotvalent
1111,@whatslova btw tbs mana dah itu lagi diskon gt?,owsyit
1112,"jual stiker kulkas aneka design bisa custom melayani RESELLER, selalu ada diskon di https://t.co/SRVoCoF9G9 buktikan!  #ShopeeID",cetakkirim
1113,Aku diskon jdi 260k kalo ada yg minat,Rhonii_
1114,"@febrianaps26 @kaesangp jangan di senengin yg jualan pelit, g ada diskon mana di tempatku ga ada yg jual ",BagusSunaryo99
1115,@didisappointed @fhunnie Kalau di shopee beli di KAO official atau WATSON official udah paling aman sih. Kadang diskon juga kok harganya.,yogieyoo
1116,BEKALE kemasan ekonomis 180gr hanya 25.000 dapatkan diskon 2.500 untuk pembelian diatas 3 kotak.,makanan_bekale
1117,Menyesal membiarkan voucher diskon VNC hangus ,nanaanata
1118,@ansdyoga h&amp;m lagi diskon tuh ceng sama pb,wildanzharfan
1119,Ealah baru tau tempatnya aja hari ini fix lewat dah diskon pukis 7k   Jebul mung ngarep kampus,Moku33953288
1120,Anjir kebiasaan lupa ada diskon dan ada barang yg mau dibeli:(((,Revinsyah
1121,HANYA HARI INI! SHOPEE Promo 11.11 Big Sale! 11.11 Mom &amp; Kids Day  Produk Ibu &amp; Anak Diskon Hingga 90% Off! https://t.co/2LM7ab9zmj,katalogpromosi
1122,aku beli sheet mask ini di sociolla. waktu aku beli lagi diskon 50% jadi 14.375 aja dan aku punya voucher kerupuk jadi gratis deh ehehehehehe ga jd terbang duit aku ,jichuIiette
1123,VNC 4 DAYS SALE up to 70% off mulai tanggal 01-04 November 2018 | Buruan Mampir  mana tau produk inceran kamu ikutan diskon | Pengen tau lebih lanjut ? Yuk cek ketentuan lengkapnya disini https://t.co/KqS1M6GXOO,katalogpromosi
1124,Carissa by quail Bahan diamond crepe  Ecer IDR 58.000 Seri 5 lDR 49.300  DISKON seri semua item  Luqi Hijab Store Seri 5 diskon 15% Seri 10 diskon 20%  Stokwarna emerald #luqihijabdotcom #luqihijabstore #pashminainstanlipit #pashminaemerald #pashmin https://t.co/anPV2xavUf https://t.co/ecOmBMsSv8,online_jilbab
1125,@aulanputria @KygoMusic masih. malah diskon 50% kalau beli lewat @gotixindonesia,arioadimas
1126,"@asalulus @rlthingy Harga diskon aja itu jadi segitu. Kalau di nggak diskon normalnya 278k, bahkan ada yang jual sampe 300k an. Terakhir aku liat di watson GI harganya 200k an sekian/botol",bllackswaan
1127,"""Mba, maskara-nya pake merk apa?""  ""Itu tuh yg kmrn diskon 30% di guardian.""  Tiba2 terdengar suara lirih, ""Dasar miskin.""",yomaulida17
1128,Samsung Experince Store by NASA Promo Indocomtech 2018 - cashback hingga Rp3 Juta + tambahan diskon hingga Rp1 Juta menggunakan Kartu Kredit bank tertentu| Lihat informasi promosi dan penawaran selengkapnya hanya disini https://t.co/v98Puhy3jp,katalogpromosi
1129,"@asalulus @rlthingy Iya, makanya aku kaget liat official acc canmake shopee lagi diskon + buy 1 get 1 free. Di offlinenya, harga canmake ini lumayan kalo ga diskon, foundie nya seharga 278k kalo ga diskon. Ini dia lagi diskon harga 95k buy 1 get 1 free..duhhh",bllackswaan
1130,"@OtoTank Hai, Mohon maaf atas ketidaknyamanannya, jika kamu belum dapat melakukan transaksi pembelian menggunakan promo/voucher/diskon dari Bukalapak, silakan mencoba melakukan transaksi di lapak lain atau di lain waktu secara berkala ya.",BukaBantuan
1131,"@asalulus @rlthingy Hoo iya bener, mungkin karena dari shopee nya sendiri lagi diskon gede gedean juga akhir ini kali ya  apalagi nanti 11.11 ya._. Ini aja di supermarket khusus produk jepang harga canmake mahal gile. Semoga sih harganya ga salah input macam kasus holika holika kemarin ya https://t.co/iCp0sRBDi6",bllackswaan
1132,Diskon ini membuatku puseng,asalulus
1133,@bllackswaan @rlthingy Iya kak  Misalnya kan harganya 50k tuh lagi diskon  Terus kan buy 1 get 1  Berarti jadinya satu barang 25k?,asalulus
1134,ya jadi kalo disimpulkan sheet mask ini worth it menurutku (buat kulitku yang kering). aku kasih rating 4/5 karena khasiatnya yg lumayan ampuh tapi bentuk sheetnya aku kurang suka. kemungkinan beli lagi kalo di sociolla diskon 50% lagi wkwk,jichuIiette
1135,LAZADA Promo Elektronik Shopping Days! Diskon Hingga 50% + Voucher 10%! https://t.co/v0rIQImjew,katalogpromosi
1136,"@asalulus @rlthingy Iya, kemarin itu kan ada anak wf share OA holika holika lagi diskon gede di shopee, emang sih harganya ada yang sampe 30k 45k gitu. Eh taunya banyak yg di DM sama admin holikaholika kalo ga perlu bayar karna salah input harga. Kecewa deh akhirnya yg mau beli gajadi ",bllackswaan
1137,@gawir2 Ga ah. Enakan digojek diskon banyak WKWKWKWK,devitamns
1138,"LOTTEMART Diskon Tambahan 15% untuk semua produk* dengan Kartu Kredit BNI  LOTTE Mart, berlaku hanya 1 hari, tanggal 02 November 2018 | Lihat yuk syarat dan ketentuan lengkapnya disini https://t.co/iqFwgHz5Qq",katalogpromosi
1139,ERAFONE EXHIBITION di Pondok Indah Mall 1  Duta Mal Banjarmasin dan Plaza Ambarrakumo Yogyakarta - DISKON hingga Rp1 5 Juta  tambahan diskon hingga Rp1 Juta menggunakan Kartu Kredit BRI &amp; Mandiri tanggal 29 Oktober - 04 November 2018 | Info lengkap di https://t.co/v8dUm6SlEC,katalogpromosi
1140,"Udah kangen New York banget.  Kebetulan ngga bisa tidur, iseng liat @traveloka   Eh lagi ada diskon 1 JUTA! Kan jadi fix beli  https://t.co/byrFi4qePU",LadyZwolf
1141,Buat kalian yang lagi nyari-nyari Hape Baru - Jangan Lupa mampir yah ke Erafone Mal Ciputra Jakarta - Soalnya lagi ada CLEARANCE SALE dengan Diskon hingga 86% - Hemat hingga Rp. 2 1 Juta | Pengen tau hape aja yang diskon ? Yuk intip daftarnya  disini https://t.co/oPu0DVtRrH,katalogpromosi
1142,Banyak promo menarik disajikan Erafone di event INDOCOMTECH 2018 di JCC Senayan Jakarta 31 Oktober-04 November 2018. Diantaranya super sale smartphone diskon hingga 90% https://t.co/9Vg72muFCN,serbapromosi
1143,@Raihan071997new buat mahasiswa gaada diskon pa ka hehe,Doni48913456
1144,Nikmati Promo of The Week booking hotel murah di Indonesia  diskon s.d 67% https://t.co/U7XywHXBRZ  #PromoHotel #HotelMurah #Liburan #Hotel,HotelTiket
1145,@poqonyan Mahal ah gajadi beli kalo ga diskon ,hennyokta
1146,"donlot Airbnb dan dapetin diskon Rp460,000 untuk petualangan pertama kalian. klik link berikut untuj dapetin disc https://t.co/fQxRZ2Pk3I",moodymuds
1147,"Mon maap nih bkn mau riya. Cuma pen tweet aja. Jadi. Belum lama abis hampir seyuta buat baju dan sepatu aja. Eh udah dibroadcast ama toko baju langganan kalo ada diskon yg lumayan material. Gimana atuh atuh gimana~  Tahan, Kar.",Karuu3
1148,@ichon93 Beli di ps storenya brew onlen. Berapa yaa kmren lakik gw yg beli diskon jd gopek,oktacore_
1149,#FREEPickUp #Diskon #CustomerOriented di #LionParcelPangeranJayakarta #Jakarta #JakartaBarat  CS 087781123696   #SparePart #Wedding #Undangan #Souvenir #Hampers #stationery #parcel #baju #tas #sepatu #alattuliskantor #souvenirwedding #souvenirmurah #buku #batik #olshopjakarta https://t.co/oPVRlrDWvV,LionParcel_PJay
1150,GARENA SHELL DISKON 50%  . Ada diskon 50% untuk pembelian denom 66 Shell untuk kamu para gamers di aplikasi Dunia Games!  Download aplikasi Dunia Games di PlayStore kamu! .  Periode https://t.co/Eer8PI43zC,ari_farizki
1151,HOLLAND BAKERY Promo DISKON 20% Off* untuk Holland Banana Crepes mulai tanggal 22 Oktober - 04 November 2018 | Lihat informasi dan promosi selengkapnya hanya di https://t.co/AU9aRrs9sE,katalogpromosi
1152,"Timeline penuh dgn diskon monita, untung lg di bdg, cb kalau d solo kalap aja udh :(",putridinaryr
1153,Katalog INDOMARET Promo JSM Akhir Pekan 2 - 4 November 2018 | Lihat info selengkapnya di https://t.co/9gn41o0F6f https://t.co/9gn41o0F6f,harga_promo
1154,"Set flat 5in 1 harga 190.000 Set wedges 5in 1 harga 205.000 Set flat 4in 1 170.000 Set wedges 4in 1 185.000 Set 3 in 1 135.000 Reseller diskon 10.000 Free syal dan gantungan khusus 5 in 1, stok jam dan kacamata... https://t.co/Gyr1lVgqzT",olshopbali
1155,"Kulot Lawasan Ukuran: free size  tercantum di gambar,  no accessories  Bahan: tercantum di gambar  Harga ecer: 125rb/pcs  Beli banyak dapat diskon Reseller welcome  Contact &amp; Order: check https://t.co/W3ZShZK2Mf",ria_indra
1156,"RETWEET  dapet DISKON!! Sepatu wanita ,daster murah,baju hijab Invite Pin BB 31406d58 https://t.co/tqnvqmucU6 #reseller",Jagadmayanet
1157,"Min, ga ada diskon ya? Dari pasar senen ke yogya @KAI121",Malita205
1158,@renitacd Tersedia promo kerjasama dengan beberapa bank partner kami. Diskon hingga 25%. Lengkapnya cek https://t.co/uUrK3Qqn5w. Terima kasih.  - Janet,IndonesiaGaruda
1159,"Blus Syahira Lurik Ukuran: tercantum di gambar, no accessories Baha: tercantum di gambar  Harga ecer: 180rb/pcs  Beli banyak dapat diskon Reseller welcome  Contact &amp; Order: check Bio  WA https://t.co/k15kmMJxBX",ria_indra
1160,@womanfeeds Maybelline!! Yang push up drama. Kemaren lagi diskon,aesthbad
1161,@amenielcanoo Yg ini gk msuk ke diskon :),nawannass
1162,"Blus Drapery Top Ukuran: tercantum di gambar, no accessories Baha: tercantum di gambar  Harga ecer: 190rb/pcs  Beli banyak dapat diskon Reseller welcome  Contact &amp; Order: check Bio  WA https://t.co/a1fQkDSmox",ria_indra
1163,"Blus Sandria Top Ukuran: tercantum di gambar, no accessories Baha: tercantum di gambar  Harga ecer: 150rb/pcs  Beli banyak dapat diskon Reseller welcome  Contact &amp; Order: check Bio  WA : https://t.co/tSh0BoulyX",ria_indra
1164,"KOST EKSKLUSIF SYARI'AH-ISLAMI dan GUESTHOUSE di JOGJA : bisa harian, mingguan dan bulanan.  Perbulan Lebih murah hanya 50 ribu perhari/kamar (diskon: 1,3 jtan perbulan) Kalau harian mulai 100 ribuan  Fasilitas: Kamar Tidur cukup utk 2 orang, AC, Kamar Mandi dalam, Almari, Meja https://t.co/qX2wkgwcKb",Khumaid55352621
1165,"Raysha Lurik Dress Ukuran: allsize tercantum di gambar, no accessories Bahan: tercantum di gambarnya Harga ecer: 200rb/pcs  Beli banyak dapat diskon Reseller/Dropship welcome  Contact &amp; https://t.co/lZwBoSN6VW",ria_indra
1166,Ajusie  Klik Link untuk dapatkan diskon di website kami !!!  Fast Respon by WA  Cek Koleksi yang lain di Website kami.  #kawanoaa #kawanua #manado #olshop #sablon #kemeja https://t.co/YIel702Wa4,kawanooa
1167,"Happy weekend ultra people  bingung hari sabtu ini mau kemana? Rencanain liburan bareng keluarga di ancol dengan menggunakan aplikasi ultra voucher, kamu akan mendapatkan diskon murah. Perorang hanya bayar tiket masuk 18.000 loh ;) #ancol #weekendvoucher #ultravoucher",Ultra_voucher
1168,"@unametakenterus @askmenfess @Stray_Kids Beli di https://t.co/4RQPKTpjgz kak, kemarin beli micellar water garnier lg diskon jadi 8rban beli dua, eh ga sadar ternyata dapet totebag",bucinjagung
1169,"""HANYA 3 HARI!!!!""  3 Days Sale 2-4 2018    Dapatkan diskon 10% minimal belanja 1 juta berlaku untuk Member    Cashback Voucher Rp. 100.000 untuk transaksi https://t.co/ezxjZbVNxB",haris_deni
1170,"Main togel online dengan DISKON TERBESAR Diskon 2D = 29,75% 3D = 59,5% 4D =66% Semua hanya ada di https://t.co/7EWu98aMd4  PinBB :E3A6EFFF ,WA : +63 945771 0808 , LINE : togel88wd #agendtogelonline #togelonline #prediksihongkong #judi #togel88wd #prediksitogelakurat #togelakurat https://t.co/Q3zm0Af7dc",Togel88wd
1171,"@rizkyalmr abis beli ini ni kemaren di shopee jg , baru banget datengg .. untung belinya di official store nya .. trus dr harga 111rb jadi cm 88rb krn pas ada diskon , free ongkir pula haha .. hamdallah https://t.co/H4Q4pv2bza",calledmbutha
1172,STARBUCKS Promo Diskon 50% untuk pembelian minuman Holiday Special*  menggunakan Starbucks Tumbler / Mug dan Kartu Kredit BCA | Lihat dulu yuk syarat dan ketentuan lengkapnya disini https://t.co/XhHvremwUk,katalogpromosi
1173,"@anisanrzzh Watson, lagi promo weekend diskon '-'",dxlghtboy
1174,Ini lucu banget sih :( murah juga :(((  Temukan Diskon Terbesar Tahun Ini Sweater Kaos Hoodie Lengan Panjang 4 warna hoodie h&amp;m sweater cewek dengan potongan 44%! Hanya Rp97.000. Dapatkan segera di Shopee! https://t.co/JTYUZJDWEd #ShopeeID https://t.co/LnMV0VpFXv,momogikrispy
1175,@jeynooo Oke dibayar.. tapi diskon ya,yerved_
1176,@askmenfess Aku ada yg diskon 90%,achtzehn_18
1177,Aku beli jadinya 62k diskon 20% https://t.co/7ttnqFO2Cc,dxlghtboy
1178,"@axlandrian @chicohakim Ealahh.... sapa tau mau jadiin satpam gitu.. yg katrok kan yg besar nyali tapi gak mikir. Banyak loh yg gituan di kota2 besar. Kadang kalau mau acara 5 tahun,.. harganya diobral. Diskon 50% +20% +20%...",jengkelin__
1179,"Tulisannya 'melembutkan, menangkan pikiran tubuh dan jiwa' 62k , diskon 20% https://t.co/0iZiKINK9o",dxlghtboy
1180,SIAPKAN DIRIMUUUU! Dalam rangka 11.11 semua menu akan  DISKON lhooo!  Pesan sekarang yuukkkK! Pesanan kamu akan dikirimkan FREE ONGKIR* juga lhohhh BURUAANNNNN!!! https://t.co/Ma2nWDRfay Take Eat Easy *snk berlaku  #eatez #eatezcom #makansiang #makanmalam #brunch #lunch #dinner https://t.co/TuEP93Fj0z,eatezcom
1181,Follow Suzuki_BDG289 dan mention langsung kita buat order. Dapetin voucher diskon 1JT. kece kan? #SuzukiBandung #SuzukiMobil #SuzukiBandung289,Suzuki_BDG289
1182,Promo SUPERINDO Katalog Superindo JSM Akhir Pekan 2 - 4 November 2018 | Lihat info selengkapnya di https://t.co/SWQIi1LPSf https://t.co/SWQIi1LPSf,harga_promo
1183,Berangkat nanti siang jam segini baru beli tiket untung masih kedapetan daan dapet 2x diskon pula,FitriUntari_
1184,Federal Oil Diskon Setengah Harga Untuk Warga Palu https://t.co/yuypekgJ8n,ZonabikersID
1185,Katalog Promo GIANT Ekstra dan Giant Ekspres Promo JSM Akhir Pekan 2 - 4 November 2018 |  Lihat info selengkapnya di https://t.co/PIqe5WJXBj https://t.co/PIqe5WJXBj,harga_promo
1186,@womanfeeds Langsung beli aja di official mereka di shopee sering diskon garnier di sana,bts21bts
1187,PROMO:  Rumah 2 Lantai Jatiasih HANYA 499 Juta. DISKON 100 Juta! #rumah #dijual Rp499jt #bekasi https://t.co/Mm18djAS6X via @urban_indo,TiaraProperty
1188,"/wts/ satu set 200k handcarry, limited s.d. 11nov aja bonus bromidenya, lagi diskon jg, harga normal 400k-an. Kalau mau sharing bisa ajak temen, 1memb bertiga, 80k/box+odol, dom Bekasi @YourFansStuff https://t.co/l3ggfeKyQv",munbukalapak
1189,"Cocok untuk Lulusan SMA, Mahasiswa &amp; Umum | Diskon 100ribu EAC | Kelas Siang 13:30 - 15:00 | Info Lengkap hubungi ELTI Sabirin 0274-561849 atau ELTI Hadidarsono 0274-562155 WA : 0895-0754-8979 | #elti #eltijogja #eltisabirin #eltihade #eltihd #kursusinggris https://t.co/J1lA5WsuV2",eltijogja
1190,"/wb ada yang mau beli ini? Ini satu set, 200k, handcarry, limited s.d. 11nov aja, lagi diskon juga, harga normalnya 400k-an. Kalau mau sharing bisa ajak temen, 1memb bertiga, 80k/box+odol https://t.co/ngbIeEvZH0",Wannable_twts
1191,"Dibalik orang-orang yang happy karena diskon-diskon dan promo yang luar biasa dari e-commerce, percayalah banyak orang babak belur dibalik itu. Lol. Selamat menikmati guys, cek syopi lagi gila-gilaan banget hari ini",NidyaFebriani
1192,"Nikmati diskon hingga Rp 25rb dengan @KartuKreditBCA, Debit, BCA, Flazz, dan Sakuku di outlet Warunk Upnormal Jabodetabek &amp; Bandung setiaphari Senin! #BCADining  Info lengkap kunjungi: https://t.co/w5TxRYZq6l https://t.co/b8eOn5DaMg",KartuKreditBCA
1193,"Salah bgt semalam ke Mall.. Matahari lagi diskon beli 1 gratis 2... ada rasa2 ingin ku belanja.. tapi setelah memikirkan kreditan.. . . Aku simpan dompetku lagi. Kemudian aku berlalu pergi. Sambil menatap lalu berkata dalam hati ""aku harus kuat....""",yunayah21_
1194,"Paket BUKU DR ZAKIR NAIK. Pengantar bahasa Indonesia, setelah diskon Rp 139.000. Mari Pesan dengan klik: https://t.co/PoUioEiomT https://t.co/6DXLaDZ5dy",surgabuku
1195,BESOK LUSA !! Promo JCO Terbaru 2 Dozen Donuts Rp102.000 Periode 05 - 07 November 2018 | Lihat info selengkapnya di https://t.co/g4v4d2tr0H https://t.co/g4v4d2tr0H,harga_promo
1196,"@aizahputri @Wannable_twts Udah Kak, lagi diskon -s",inexpressibIe
1197,Hari Terakhir Diskon 70% JaKon https://t.co/Fb4iblzKN9,davitrwp
1198,"Sebenernya mau beli sponge TP INI LAGI DISKON DI INDOMART JD 9,5K",siwanitamanis
1199,"@dwiasp Promo GAMiles Fest tersedia Kak. Dapatkan diskon tiket redemption 30%, 50% dan 70% dengan syarat dan ketentuan berlaku. Periode reservasi hingga 30 November 2018 melalui website dan mobile aplikasi.  - Janet",IndonesiaGaruda
1200,Promo ACE HARDWARE Terbaru 3 Days SALE Periode 2 - 4 November 2018 | Lihat info selengkapnya di https://t.co/5nH8p36m7R https://t.co/5nH8p36m7R,harga_promo
1201,"@IndriEkaSaras Bisa darling, pembelian minimal 300rb bisa sampe 85rb potongan ongkirnya.  Pdhl order sebelomnya, promo diskon ongkir bener-bener full dicover, padahal kena 126rb waktu ituh.",alesadewi
1202,Good morning  Yeay week end  Pagi ini sambil nyantai atau sebelum mulai kerja yuuk liat2 tas cakep yang lagi diskon ini yuukk  Pasti naksir dehh...,indri_indriyuni
1203,Alias maei kita ke KAIExpo. Nyari tiket diskon-diskonan. ,fajarbaktio
1204,@itsungha @womanfeeds sudah diskon 44% padahal tp masih saja ku mengelus dada lihatnya,sariwangimelat1
1205,"Sesekali tuit kerja ah, sobat2 yg butuh jasa utk renovasi rumah, kantor, bangun baru, konstruksi baja dan sipil, tinggal colek aja, khusus alumni 211 kemarin diskon,  @PEPESOfficial @swulll @ekagumilars @azumi_tsuyoshie",asttahiam
1206,Sudahkah kamu mencoba Fave? Gunakan kode promo JP3VT untuk mendapatkan tambahan diskon. https://t.co/Vjva27p54z,JHN_DER
1207,website togel terpercaya? rasakan di WWW*ANDROID4D*COM (*ganti dengan titik) diskon togel terbesar. -2D : 29% -3D : 59% -4D : 66% Support Contact : WA : +62 0812-6319-7223 PIN BBM : DBD2BA07 TWITTER : ANDROID4D berlaku untuk semua pasaran togel. 100% fairplay #hongkong #singapore https://t.co/B6wjntXaz3,Andro4d
1208,"Berbagai diskon dan program menarik menunggumu!  Yuk datang dan kunjungi Pameran IT terbesar di Indonesia : Indocomtech, 31 Oktober  4 November 2018 di Jakarta Convention Center.  #Indocomtech #Indocomtech2018 #JCCSenayan #Jakarta #terpopuler https://t.co/PXr9sFOkKa",inilahdotcom
